ts,surface_temp_c,turbidity_raw,tds_raw,turbidity_v,tds_v
2026-03-04T09:06:37.779814+00:00,19.5,2133,0,1.7189,0.0
2026-03-04T09:06:38.960456+00:00,18.75,2138,0,1.7229,0.0
2026-03-04T09:06:39.884011+00:00,18.31,2138,0,1.7229,0.0
2026-03-04T09:06:40.675143+00:00,17.88,2137,0,1.7221,0.0
2026-03-04T09:06:41.732247+00:00,17.44,2135,0,1.7205,0.0
2026-03-04T09:06:42.678662+00:00,17.06,2139,0,1.7237,0.0
2026-03-04T09:06:43.685835+00:00,16.75,2139,163,1.7237,0.1314
2026-03-04T09:06:44.799527+00:00,16.5,2139,104,1.7237,0.0838
2026-03-04T09:06:45.741619+00:00,16.19,2139,0,1.7237,0.0
2026-03-04T09:06:46.688977+00:00,16.0,2137,0,1.7221,0.0
2026-03-04T09:06:47.677713+00:00,15.81,2139,0,1.7237,0.0
2026-03-04T09:06:48.678912+00:00,15.62,2137,0,1.7221,0.0
2026-03-04T09:06:49.706098+00:00,15.56,2137,0,1.7221,0.0
2026-03-04T09:06:50.945468+00:00,15.44,2138,0,1.7229,0.0
2026-03-04T09:06:51.864523+00:00,15.31,2139,0,1.7237,0.0
2026-03-04T09:06:52.682532+00:00,15.25,2139,0,1.7237,0.0
2026-03-04T09:06:53.684406+00:00,15.19,2139,0,1.7237,0.0
2026-03-04T09:06:54.679504+00:00,15.12,2140,0,1.7245,0.0
2026-03-04T09:06:55.857506+00:00,15.06,2138,0,1.7229,0.0
2026-03-04T09:06:56.681121+00:00,15.0,2138,0,1.7229,0.0
2026-03-04T09:06:57.674974+00:00,14.94,2139,0,1.7237,0.0
2026-03-04T09:06:58.927418+00:00,14.81,2139,0,1.7237,0.0
2026-03-04T09:07:00.904875+00:00,14.75,2141,0,1.7253,0.0
2026-03-04T09:07:01.836746+00:00,14.69,2139,0,1.7237,0.0
2026-03-04T09:07:02.750539+00:00,14.62,2140,0,1.7245,0.0
2026-03-04T09:07:03.766738+00:00,14.62,2141,0,1.7253,0.0
2026-03-04T09:07:04.734923+00:00,14.56,2141,457,1.7253,0.3683
2026-03-04T09:07:05.783646+00:00,14.56,2142,699,1.7262,0.5633
2026-03-04T09:07:06.900021+00:00,14.5,2140,711,1.7245,0.573
2026-03-04T09:07:07.530229+00:00,14.44,2139,709,1.7237,0.5714
2026-03-04T09:07:08.587089+00:00,14.38,2143,717,1.727,0.5778
2026-03-04T09:07:09.358142+00:00,14.38,2141,714,1.7253,0.5754
2026-03-04T09:07:10.559041+00:00,14.31,2141,714,1.7253,0.5754
2026-03-04T09:07:11.208165+00:00,14.31,2327,716,1.8752,0.577
2026-03-04T09:07:12.248283+00:00,14.25,2703,712,2.1782,0.5738
2026-03-04T09:07:13.095191+00:00,14.19,2707,703,2.1815,0.5665
2026-03-04T09:07:14.219335+00:00,14.19,2779,710,2.2395,0.5722
2026-03-04T09:07:15.064860+00:00,14.12,2935,714,2.3652,0.5754
2026-03-04T09:07:15.910576+00:00,14.12,2363,719,1.9042,0.5794
2026-03-04T09:07:16.752747+00:00,14.12,619,717,0.4988,0.5778
2026-03-04T09:07:17.610528+00:00,14.12,363,717,0.2925,0.5778
2026-03-04T09:07:18.538289+00:00,14.12,681,714,0.5488,0.5754
2026-03-04T09:07:19.573695+00:00,14.19,1527,713,1.2305,0.5746
2026-03-04T09:07:20.416084+00:00,14.19,1507,709,1.2144,0.5714
2026-03-04T09:07:21.274656+00:00,14.19,1551,717,1.2499,0.5778
2026-03-04T09:07:22.385950+00:00,14.19,1460,722,1.1766,0.5818
2026-03-04T09:07:23.230566+00:00,14.19,1459,727,1.1758,0.5859
2026-03-04T09:07:24.030502+00:00,14.19,1513,727,1.2193,0.5859
2026-03-04T09:07:25.201713+00:00,14.19,1628,725,1.3119,0.5842
2026-03-04T09:07:25.859285+00:00,14.19,1830,723,1.4747,0.5826
2026-03-04T09:07:26.891573+00:00,14.19,1121,723,0.9034,0.5826
2026-03-04T09:07:27.738009+00:00,14.25,1467,719,1.1822,0.5794
2026-03-04T09:07:28.618451+00:00,14.19,1881,722,1.5158,0.5818
2026-03-04T09:07:29.707511+00:00,14.19,2031,722,1.6367,0.5818
2026-03-04T09:07:30.484551+00:00,14.19,2123,719,1.7108,0.5794
2026-03-04T09:07:31.401832+00:00,14.19,2159,723,1.7399,0.5826
2026-03-04T09:07:32.526259+00:00,14.19,2173,723,1.7511,0.5826
2026-03-04T09:07:35.694050+00:00,14.12,2169,725,1.7479,0.5842
2026-03-04T09:07:36.617860+00:00,14.12,2167,725,1.7463,0.5842
2026-03-04T09:07:37.529422+00:00,14.12,2164,726,1.7439,0.5851
2026-03-04T09:07:38.686973+00:00,14.06,2163,725,1.7431,0.5842
2026-03-04T09:07:39.357023+00:00,14.06,2163,723,1.7431,0.5826
2026-03-04T09:07:40.271926+00:00,14.06,2159,723,1.7399,0.5826
2026-03-04T09:07:41.223786+00:00,14.06,2159,723,1.7399,0.5826
2026-03-04T09:07:42.348379+00:00,14.06,2163,723,1.7431,0.5826
2026-03-04T09:07:43.192192+00:00,14.0,2162,719,1.7423,0.5794
2026-03-04T09:07:44.037807+00:00,14.06,2159,719,1.7399,0.5794
2026-03-04T09:07:44.881602+00:00,14.06,2160,722,1.7407,0.5818
2026-03-04T09:07:46.014877+00:00,14.06,2159,721,1.7399,0.581
2026-03-04T09:07:46.859844+00:00,14.06,2160,723,1.7407,0.5826
2026-03-04T09:07:47.700095+00:00,14.0,2247,733,1.8108,0.5907
2026-03-04T09:07:48.608376+00:00,14.0,2496,742,2.0114,0.5979
2026-03-04T09:07:49.677680+00:00,14.0,2730,729,2.2,0.5875
2026-03-04T09:07:50.355012+00:00,14.0,2732,730,2.2016,0.5883
2026-03-04T09:07:51.371524+00:00,14.0,2730,725,2.2,0.5842
2026-03-04T09:07:52.486322+00:00,14.0,2731,725,2.2008,0.5842
2026-03-04T09:07:53.330452+00:00,14.0,2725,727,2.196,0.5859
2026-03-04T09:07:54.185051+00:00,14.0,2733,727,2.2024,0.5859
2026-03-04T09:07:55.021379+00:00,14.0,2733,726,2.2024,0.5851
2026-03-04T09:07:56.154320+00:00,14.0,2729,726,2.1992,0.5851
2026-03-04T09:07:57.003442+00:00,14.0,2731,723,2.2008,0.5826
2026-03-04T09:07:57.844873+00:00,14.06,2735,725,2.204,0.5842
2026-03-04T09:07:58.682783+00:00,14.0,2735,727,2.204,0.5859
2026-03-04T09:07:59.526765+00:00,14.0,2735,726,2.204,0.5851
2026-03-04T09:08:00.444327+00:00,14.0,2733,727,2.2024,0.5859
2026-03-04T09:08:01.372378+00:00,14.06,2739,727,2.2073,0.5859
2026-03-04T09:08:02.348107+00:00,14.06,2735,727,2.204,0.5859
2026-03-04T09:08:03.468117+00:00,14.06,2740,727,2.2081,0.5859
2026-03-04T09:08:04.313693+00:00,14.06,2744,728,2.2113,0.5867
2026-03-04T09:08:05.061885+00:00,14.0,2743,729,2.2105,0.5875
2026-03-04T09:08:06.002711+00:00,14.06,2740,727,2.2081,0.5859
2026-03-04T09:08:07.131456+00:00,14.0,2742,727,2.2097,0.5859
2026-03-04T09:08:10.700788+00:00,14.06,2745,727,2.2121,0.5859
2026-03-04T09:08:11.752342+00:00,14.0,2742,729,2.2097,0.5875
2026-03-04T09:08:12.597727+00:00,14.0,1379,271,1.1113,0.2184
2026-03-04T09:08:13.461616+00:00,14.0,2172,269,1.7503,0.2168
2026-03-04T09:08:14.568267+00:00,14.0,2203,275,1.7753,0.2216
2026-03-04T09:08:15.411073+00:00,14.0,2205,275,1.7769,0.2216
2026-03-04T09:08:16.211134+00:00,14.0,2249,278,1.8124,0.224
2026-03-04T09:08:17.122115+00:00,14.0,2168,277,1.7471,0.2232
2026-03-04T09:08:18.233468+00:00,14.06,2163,277,1.7431,0.2232
2026-03-04T09:08:19.086915+00:00,14.06,2765,281,2.2282,0.2264
2026-03-04T09:08:19.920481+00:00,14.12,618,279,0.498,0.2248
2026-03-04T09:08:20.788130+00:00,14.12,2156,283,1.7374,0.2281
2026-03-04T09:08:21.889090+00:00,14.19,2135,283,1.7205,0.2281
2026-03-04T09:08:22.732592+00:00,14.19,2155,290,1.7366,0.2337
2026-03-04T09:08:23.543383+00:00,14.19,2157,288,1.7382,0.2321
2026-03-04T09:08:24.705291+00:00,14.25,2166,298,1.7455,0.2401
2026-03-04T09:08:25.556218+00:00,14.25,2165,298,1.7447,0.2401
2026-03-04T09:08:26.296665+00:00,14.25,2173,300,1.7511,0.2418
2026-03-04T09:08:27.172757+00:00,14.25,2181,301,1.7576,0.2426
2026-03-04T09:08:28.366068+00:00,14.31,2175,302,1.7527,0.2434
2026-03-04T09:08:29.221651+00:00,14.31,2175,307,1.7527,0.2474
2026-03-04T09:08:30.057828+00:00,14.31,2181,303,1.7576,0.2442
2026-03-04T09:08:30.876975+00:00,14.38,2181,303,1.7576,0.2442
2026-03-04T09:08:32.027630+00:00,14.38,2175,303,1.7527,0.2442
2026-03-04T09:08:32.872136+00:00,14.44,2181,302,1.7576,0.2434
2026-03-04T09:08:33.774377+00:00,14.44,2183,302,1.7592,0.2434
2026-03-04T09:08:34.568900+00:00,14.44,2182,304,1.7584,0.245
2026-03-04T09:08:35.455112+00:00,14.5,2183,307,1.7592,0.2474
2026-03-04T09:08:36.532703+00:00,14.5,2182,307,1.7584,0.2474
2026-03-04T09:08:37.381766+00:00,14.5,2185,308,1.7608,0.2482
2026-03-04T09:08:38.220805+00:00,14.5,2183,308,1.7592,0.2482
2026-03-04T09:08:39.347320+00:00,14.56,2183,309,1.7592,0.249
2026-03-04T09:08:40.204148+00:00,14.56,2181,309,1.7576,0.249
2026-03-04T09:08:41.036919+00:00,14.56,2171,307,1.7495,0.2474
2026-03-04T09:08:42.174523+00:00,14.56,2175,309,1.7527,0.249
2026-03-04T09:08:45.953164+00:00,14.56,2181,307,1.7576,0.2474
2026-03-04T09:08:46.644813+00:00,14.62,2182,307,1.7584,0.2474
2026-03-04T09:08:47.628436+00:00,14.62,2183,308,1.7592,0.2482
2026-03-04T09:08:48.756006+00:00,14.62,2184,309,1.76,0.249
2026-03-04T09:08:49.605822+00:00,14.69,2183,310,1.7592,0.2498
2026-03-04T09:08:50.446924+00:00,14.69,2184,311,1.76,0.2506
2026-03-04T09:08:51.289307+00:00,14.69,2183,311,1.7592,0.2506
2026-03-04T09:08:52.419526+00:00,14.69,2183,310,1.7592,0.2498
2026-03-04T09:08:53.270189+00:00,14.69,2184,309,1.76,0.249
2026-03-04T09:08:54.120776+00:00,14.75,2185,235,1.7608,0.1894
2026-03-04T09:08:54.956584+00:00,14.75,2182,233,1.7584,0.1878
2026-03-04T09:08:56.081619+00:00,14.75,2185,235,1.7608,0.1894
2026-03-04T09:08:56.922169+00:00,14.69,2185,235,1.7608,0.1894
2026-03-04T09:08:57.767079+00:00,14.62,2183,234,1.7592,0.1886
2026-03-04T09:08:58.616394+00:00,14.56,2183,235,1.7592,0.1894
2026-03-04T09:08:59.743347+00:00,14.56,2184,233,1.76,0.1878
2026-03-04T09:09:00.406655+00:00,14.56,2183,234,1.7592,0.1886
2026-03-04T09:09:01.325141+00:00,14.5,2183,231,1.7592,0.1862
2026-03-04T09:09:02.305203+00:00,14.56,2181,230,1.7576,0.1853
2026-03-04T09:09:03.398797+00:00,14.56,2183,229,1.7592,0.1845
2026-03-04T09:09:04.600394+00:00,14.56,2185,227,1.7608,0.1829
2026-03-04T09:09:05.089866+00:00,14.56,2187,229,1.7624,0.1845
2026-03-04T09:09:05.895977+00:00,14.5,2181,229,1.7576,0.1845
2026-03-04T09:09:07.057695+00:00,14.56,2183,231,1.7592,0.1862
2026-03-04T09:09:07.906922+00:00,14.56,2183,232,1.7592,0.187
2026-03-04T09:09:08.750636+00:00,14.56,2183,229,1.7592,0.1845
2026-03-04T09:09:09.594257+00:00,14.56,2181,228,1.7576,0.1837
2026-03-04T09:09:10.730334+00:00,14.56,2175,231,1.7527,0.1862
2026-03-04T09:09:11.573429+00:00,14.62,2181,229,1.7576,0.1845
2026-03-04T09:09:12.410261+00:00,14.62,2183,231,1.7592,0.1862
2026-03-04T09:09:13.256677+00:00,14.62,2172,231,1.7503,0.1862
2026-03-04T09:09:14.142396+00:00,14.62,2181,233,1.7576,0.1878
2026-03-04T09:09:15.228421+00:00,14.62,2181,232,1.7576,0.187
2026-03-04T09:09:15.992718+00:00,14.62,2183,233,1.7592,0.1878
2026-03-04T09:09:16.924091+00:00,14.69,2173,231,1.7511,0.1862
2026-03-04T09:09:21.002649+00:00,14.69,2183,232,1.7592,0.187
2026-03-04T09:09:21.819271+00:00,14.69,2180,232,1.7568,0.187
2026-03-04T09:09:22.662380+00:00,14.75,2175,231,1.7527,0.1862
2026-03-04T09:09:23.554992+00:00,14.75,2164,233,1.7439,0.1878
2026-03-04T09:09:24.408073+00:00,14.81,1996,233,1.6085,0.1878
2026-03-04T09:09:25.480467+00:00,14.81,2173,230,1.7511,0.1853
2026-03-04T09:09:26.330165+00:00,14.88,2165,232,1.7447,0.187
2026-03-04T09:09:27.210665+00:00,14.88,2165,233,1.7447,0.1878
2026-03-04T09:09:28.295705+00:00,14.94,2171,233,1.7495,0.1878
2026-03-04T09:09:29.140129+00:00,14.94,2181,233,1.7576,0.1878
2026-03-04T09:09:29.903904+00:00,15.0,2174,233,1.7519,0.1878
2026-03-04T09:09:30.828894+00:00,15.0,2196,235,1.7697,0.1894
2026-03-04T09:09:31.955339+00:00,15.0,2173,233,1.7511,0.1878
2026-03-04T09:09:32.802622+00:00,15.06,2176,233,1.7536,0.1878
2026-03-04T09:09:33.564436+00:00,15.06,2183,234,1.7592,0.1886
2026-03-04T09:09:34.770999+00:00,15.12,2185,235,1.7608,0.1894
2026-03-04T09:09:35.615984+00:00,15.19,2175,235,1.7527,0.1894
2026-03-04T09:09:36.324914+00:00,15.19,2175,235,1.7527,0.1894
2026-03-04T09:09:37.305523+00:00,15.19,2172,235,1.7503,0.1894
2026-03-04T09:09:38.432750+00:00,15.25,2181,235,1.7576,0.1894
2026-03-04T09:09:39.277538+00:00,15.25,2175,235,1.7527,0.1894
2026-03-04T09:09:40.122509+00:00,15.31,2173,235,1.7511,0.1894
2026-03-04T09:09:40.968554+00:00,15.31,2172,235,1.7503,0.1894
2026-03-04T09:09:42.095141+00:00,15.31,2173,235,1.7511,0.1894
2026-03-04T09:09:42.938749+00:00,15.38,2173,234,1.7511,0.1886
2026-03-04T09:09:43.784788+00:00,15.38,2174,235,1.7519,0.1894
2026-03-04T09:09:44.628419+00:00,15.38,2173,236,1.7511,0.1902
2026-03-04T09:09:45.758813+00:00,15.38,2170,236,1.7487,0.1902
2026-03-04T09:09:46.415537+00:00,15.38,2174,237,1.7519,0.191
2026-03-04T09:09:47.444360+00:00,15.44,2175,235,1.7527,0.1894
2026-03-04T09:30:16.396578+00:00,21.56,2148,81,1.731,0.0653
2026-03-04T09:30:17.006785+00:00,21.62,2149,20,1.7318,0.0161
2026-03-04T09:30:30.923590+00:00,21.81,2151,0,1.7334,0.0
2026-03-04T09:30:31.768422+00:00,21.81,2156,0,1.7374,0.0
2026-03-04T09:30:32.606751+00:00,21.81,2154,12,1.7358,0.0097
2026-03-04T09:30:33.454241+00:00,21.81,2153,111,1.735,0.0895
2026-03-04T09:30:34.582275+00:00,21.81,2155,0,1.7366,0.0
2026-03-04T09:30:35.234102+00:00,21.81,2156,0,1.7374,0.0
2026-03-04T09:30:36.267565+00:00,21.81,2155,0,1.7366,0.0
2026-03-04T09:30:37.083210+00:00,21.81,2152,0,1.7342,0.0
2026-03-04T09:30:37.973715+00:00,21.81,2153,0,1.735,0.0
2026-03-04T09:30:39.094339+00:00,21.81,2153,0,1.735,0.0
2026-03-04T09:30:39.820188+00:00,21.81,2156,0,1.7374,0.0
2026-03-04T09:30:40.780668+00:00,21.81,2155,0,1.7366,0.0
2026-03-04T09:31:02.439284+00:00,21.81,2152,0,1.7342,0.0
2026-03-04T09:31:03.046066+00:00,21.75,2152,0,1.7342,0.0
2026-03-04T09:31:03.884912+00:00,21.75,2121,0,1.7092,0.0
2026-03-04T09:31:05.011722+00:00,21.81,2159,0,1.7399,0.0
2026-03-04T09:31:05.664928+00:00,21.81,2156,0,1.7374,0.0
2026-03-04T09:31:06.582875+00:00,21.81,2157,0,1.7382,0.0
2026-03-04T09:31:07.639723+00:00,21.81,2154,0,1.7358,0.0
2026-03-04T09:31:08.417396+00:00,21.81,2153,57,1.735,0.0459
2026-03-04T09:31:09.617008+00:00,21.81,2138,44,1.7229,0.0355
2026-03-04T09:31:10.463350+00:00,21.81,2150,0,1.7326,0.0
2026-03-04T09:31:11.162683+00:00,21.81,2138,0,1.7229,0.0
2026-03-04T09:31:12.150049+00:00,21.81,2155,0,1.7366,0.0
2026-03-04T09:31:13.270747+00:00,21.81,2151,0,1.7334,0.0
2026-03-04T09:31:14.123269+00:00,21.81,2135,0,1.7205,0.0
2026-03-04T09:31:14.968398+00:00,21.75,2125,1,1.7125,0.0008
2026-03-04T09:31:15.807567+00:00,21.75,2132,77,1.7181,0.0621
2026-03-04T09:31:16.936228+00:00,21.75,2135,25,1.7205,0.0201
2026-03-04T09:31:18.066571+00:00,21.69,2129,44,1.7157,0.0355
2026-03-04T09:31:18.620504+00:00,21.31,2126,47,1.7133,0.0379
2026-03-04T09:31:27.919162+00:00,18.56,2139,0,1.7237,0.0
2026-03-04T09:31:28.591157+00:00,18.56,2140,33,1.7245,0.0266
2026-03-04T09:31:29.603979+00:00,18.5,2143,26,1.727,0.021
2026-03-04T09:31:30.453389+00:00,18.44,2149,12,1.7318,0.0097
2026-03-04T09:31:31.331433+00:00,18.38,2148,28,1.731,0.0226
2026-03-04T09:31:35.352281+00:00,18.31,2147,2,1.7302,0.0016
2026-03-04T09:31:36.203347+00:00,18.25,2147,5,1.7302,0.004
2026-03-04T09:31:37.043198+00:00,18.31,2141,0,1.7253,0.0
2026-03-04T09:31:38.171601+00:00,18.25,2154,0,1.7358,0.0
2026-03-04T09:31:39.038805+00:00,18.31,2153,0,1.735,0.0
2026-03-04T09:31:39.773250+00:00,18.31,2152,0,1.7342,0.0
2026-03-04T09:31:40.693165+00:00,18.31,2151,0,1.7334,0.0
2026-03-04T09:31:41.831500+00:00,18.38,2153,31,1.735,0.025
2026-03-04T09:31:42.519910+00:00,18.44,2153,26,1.735,0.021
2026-03-04T09:31:43.518266+00:00,18.5,2142,7,1.7262,0.0056
2026-03-04T09:31:44.662783+00:00,18.56,2147,37,1.7302,0.0298
2026-03-04T09:31:45.490808+00:00,18.56,2139,51,1.7237,0.0411
2026-03-04T09:31:46.202029+00:00,18.62,2143,69,1.727,0.0556
2026-03-04T09:31:47.179847+00:00,18.69,2142,47,1.7262,0.0379
2026-03-04T09:31:48.020698+00:00,18.69,2152,76,1.7342,0.0612
2026-03-04T09:31:49.152642+00:00,18.75,2139,50,1.7237,0.0403
2026-03-04T09:31:49.996404+00:00,18.75,2139,62,1.7237,0.05
2026-03-04T09:31:50.767140+00:00,18.81,2136,70,1.7213,0.0564
2026-03-04T09:31:51.969640+00:00,18.81,2149,47,1.7318,0.0379
2026-03-04T09:31:52.812913+00:00,18.88,2147,41,1.7302,0.033
2026-03-04T09:31:53.514924+00:00,18.88,2147,47,1.7302,0.0379
2026-03-04T09:31:54.501231+00:00,18.94,2147,63,1.7302,0.0508
2026-03-04T09:31:55.628497+00:00,18.94,2142,87,1.7262,0.0701
2026-03-04T09:31:56.264883+00:00,18.94,2146,123,1.7294,0.0991
2026-03-04T09:31:57.317756+00:00,19.0,2147,89,1.7302,0.0717
2026-03-04T09:31:58.093329+00:00,19.0,2149,55,1.7318,0.0443
2026-03-04T09:31:59.030627+00:00,19.0,2147,62,1.7302,0.05
2026-03-04T09:32:00.160280+00:00,19.06,2148,59,1.731,0.0475
2026-03-04T09:32:00.978312+00:00,19.06,2147,58,1.7302,0.0467
2026-03-04T09:32:01.823900+00:00,19.06,2147,57,1.7302,0.0459
2026-03-04T09:32:02.950953+00:00,19.12,2148,63,1.731,0.0508
2026-03-04T09:32:03.594965+00:00,19.06,2149,57,1.7318,0.0459
2026-03-04T09:32:04.640748+00:00,19.12,2143,57,1.727,0.0459
2026-03-04T09:32:05.493042+00:00,19.12,2147,57,1.7302,0.0459
2026-03-04T09:32:06.506949+00:00,19.12,2148,56,1.731,0.0451
2026-03-04T09:32:10.387098+00:00,19.19,2149,53,1.7318,0.0427
2026-03-04T09:32:11.239747+00:00,19.19,2149,51,1.7318,0.0411
2026-03-04T09:32:12.080293+00:00,19.19,2149,53,1.7318,0.0427
2026-03-04T09:32:13.218273+00:00,19.19,2151,52,1.7334,0.0419
2026-03-04T09:32:14.052116+00:00,19.12,2149,57,1.7318,0.0459
2026-03-04T09:32:14.898734+00:00,19.06,2150,55,1.7326,0.0443
2026-03-04T09:32:15.696879+00:00,19.0,2149,54,1.7318,0.0435
2026-03-04T09:32:16.609229+00:00,18.94,2151,72,1.7334,0.058
2026-03-04T09:32:17.708168+00:00,18.88,2150,9,1.7326,0.0073
2026-03-04T09:32:18.560676+00:00,18.81,2149,9,1.7318,0.0073
2026-03-04T09:32:19.399482+00:00,18.75,2148,7,1.731,0.0056
2026-03-04T09:32:20.523124+00:00,18.75,2150,8,1.7326,0.0064
2026-03-04T09:32:21.252263+00:00,18.75,2140,8,1.7245,0.0064
2026-03-04T09:32:22.215764+00:00,18.75,2152,20,1.7342,0.0161
2026-03-04T09:32:23.046932+00:00,18.75,2153,16,1.735,0.0129
2026-03-04T09:32:23.968944+00:00,18.75,2154,18,1.7358,0.0145
2026-03-04T09:32:24.880126+00:00,18.75,2141,19,1.7253,0.0153
2026-03-04T09:32:25.875066+00:00,18.81,2141,20,1.7253,0.0161
2026-03-04T09:32:26.721390+00:00,18.81,2156,20,1.7374,0.0161
2026-03-04T09:32:27.852502+00:00,18.81,2154,7,1.7358,0.0056
2026-03-04T09:32:28.695008+00:00,18.88,2140,0,1.7245,0.0
2026-03-04T09:32:29.567828+00:00,18.88,2139,0,1.7237,0.0
2026-03-04T09:32:30.360353+00:00,18.88,2141,0,1.7253,0.0
2026-03-04T09:32:31.514601+00:00,18.94,2119,0,1.7076,0.0
2026-03-04T09:32:32.358751+00:00,18.94,2159,0,1.7399,0.0
2026-03-04T09:32:33.203579+00:00,18.94,2157,0,1.7382,0.0
2026-03-04T09:32:34.069716+00:00,19.0,2155,0,1.7366,0.0
2026-03-04T09:32:35.171676+00:00,19.0,2146,0,1.7294,0.0
2026-03-04T09:32:36.012195+00:00,19.0,2139,0,1.7237,0.0
2026-03-04T09:32:36.873093+00:00,19.06,2130,0,1.7165,0.0
2026-03-04T09:32:37.993751+00:00,19.06,2155,0,1.7366,0.0
2026-03-04T09:32:38.828913+00:00,19.06,2147,0,1.7302,0.0
2026-03-04T09:32:39.683177+00:00,19.06,2152,0,1.7342,0.0
2026-03-04T09:32:40.520346+00:00,19.06,2151,0,1.7334,0.0
2026-03-04T09:32:41.362142+00:00,19.06,2149,0,1.7318,0.0
2026-03-04T09:32:42.493682+00:00,19.06,2151,0,1.7334,0.0
2026-03-04T09:32:46.128744+00:00,19.06,2149,91,1.7318,0.0733
2026-03-04T09:32:47.116822+00:00,18.88,2149,263,1.7318,0.2119
2026-03-04T09:32:48.238530+00:00,18.75,2149,415,1.7318,0.3344
2026-03-04T09:32:49.082738+00:00,18.5,2150,543,1.7326,0.4376
2026-03-04T09:32:49.925975+00:00,18.25,2147,681,1.7302,0.5488
2026-03-04T09:32:50.785331+00:00,17.94,2147,773,1.7302,0.6229
2026-03-04T09:32:51.903681+00:00,17.75,2147,775,1.7302,0.6245
2026-03-04T09:32:52.743378+00:00,17.5,2148,777,1.731,0.6262
2026-03-04T09:32:53.461327+00:00,17.25,2171,777,1.7495,0.6262
2026-03-04T09:32:54.437502+00:00,17.06,1520,777,1.2249,0.6262
2026-03-04T09:32:55.558874+00:00,16.88,3863,776,3.113,0.6253
2026-03-04T09:32:56.209197+00:00,16.62,2859,767,2.304,0.6181
2026-03-04T09:32:57.248182+00:00,16.44,831,766,0.6697,0.6173
2026-03-04T09:32:58.095174+00:00,16.25,2159,765,1.7399,0.6165
2026-03-04T09:32:59.223872+00:00,16.12,2155,763,1.7366,0.6149
2026-03-04T09:32:59.891851+00:00,15.94,1619,765,1.3047,0.6165
2026-03-04T09:33:01.003315+00:00,15.81,1386,765,1.1169,0.6165
2026-03-04T09:33:02.041254+00:00,15.69,621,773,0.5004,0.6229
2026-03-04T09:33:02.887160+00:00,15.56,1917,777,1.5448,0.6262
2026-03-04T09:33:03.724094+00:00,15.44,1099,773,0.8856,0.6229
2026-03-04T09:33:04.579639+00:00,15.38,377,773,0.3038,0.6229
2026-03-04T09:33:05.418537+00:00,15.31,329,774,0.2651,0.6237
2026-03-04T09:33:06.290719+00:00,15.25,1205,778,0.9711,0.627
2026-03-04T09:33:07.207665+00:00,15.12,1389,797,1.1193,0.6423
2026-03-04T09:33:08.152954+00:00,15.06,675,797,0.544,0.6423
2026-03-04T09:33:09.081478+00:00,15.0,789,796,0.6358,0.6415
2026-03-04T09:33:10.203118+00:00,14.94,460,795,0.3707,0.6407
2026-03-04T09:33:11.052783+00:00,14.88,364,797,0.2933,0.6423
2026-03-04T09:33:11.793873+00:00,14.81,357,792,0.2877,0.6382
2026-03-04T09:33:12.737858+00:00,14.75,409,792,0.3296,0.6382
2026-03-04T09:33:13.869933+00:00,14.69,627,792,0.5053,0.6382
2026-03-04T09:33:14.746316+00:00,14.62,651,792,0.5246,0.6382
2026-03-04T09:33:15.553242+00:00,14.56,635,793,0.5117,0.639
2026-03-04T09:33:16.398659+00:00,14.56,764,797,0.6157,0.6423
2026-03-04T09:33:17.527575+00:00,14.5,667,795,0.5375,0.6407
2026-03-04T09:33:21.300825+00:00,14.5,746,792,0.6012,0.6382
2026-03-04T09:33:22.063093+00:00,14.44,878,793,0.7075,0.639
2026-03-04T09:33:23.270427+00:00,14.44,1082,791,0.8719,0.6374
2026-03-04T09:33:24.123745+00:00,14.44,830,793,0.6689,0.639
2026-03-04T09:33:24.961275+00:00,14.44,791,797,0.6374,0.6423
2026-03-04T09:33:25.807542+00:00,14.44,1132,793,0.9122,0.639
2026-03-04T09:33:26.939341+00:00,14.38,1676,795,1.3506,0.6407
2026-03-04T09:33:27.788631+00:00,14.38,1136,792,0.9155,0.6382
2026-03-04T09:33:28.474321+00:00,14.31,1099,797,0.8856,0.6423
2026-03-04T09:33:29.468855+00:00,14.31,1093,792,0.8808,0.6382
2026-03-04T09:33:30.308191+00:00,14.31,1459,793,1.1758,0.639
2026-03-04T09:33:31.223405+00:00,14.31,1035,791,0.8341,0.6374
2026-03-04T09:33:32.287474+00:00,14.31,1016,791,0.8188,0.6374
2026-03-04T09:33:33.129163+00:00,14.31,1401,793,1.129,0.639
2026-03-04T09:33:33.980462+00:00,14.31,1892,794,1.5247,0.6399
2026-03-04T09:33:35.107060+00:00,14.31,1939,795,1.5626,0.6407
2026-03-04T09:33:35.944586+00:00,14.25,1834,794,1.4779,0.6399
2026-03-04T09:33:36.790008+00:00,14.25,2652,799,2.1371,0.6439
2026-03-04T09:33:37.918644+00:00,14.25,3712,793,2.9914,0.639
2026-03-04T09:33:38.823851+00:00,14.25,3837,795,3.0921,0.6407
2026-03-04T09:33:39.609090+00:00,14.25,2613,794,2.1057,0.6399
2026-03-04T09:33:40.391335+00:00,14.25,2603,793,2.0977,0.639
2026-03-04T09:33:41.592877+00:00,14.25,2604,791,2.0985,0.6374
2026-03-04T09:33:42.422392+00:00,14.25,2607,795,2.1009,0.6407
2026-03-04T09:33:43.268860+00:00,14.19,2591,793,2.088,0.639
2026-03-04T09:33:44.065314+00:00,14.19,2744,796,2.2113,0.6415
